Year,Player Name,Team Name,Matches,Runs,Innings,Strike Rate,Batting Average,Highest Score,Average,Centuries,Half Centuries,Ducks
2019,SA Yadav,Mumbai Indians,16,15,2,424,71*,32.61,130.86,-,2,-
2019,UT Yadav,Royal Challengers Bangalore,11,7,5,25,14,12.5,100,-,-,-
2019,Yuvraj Singh,Mumbai Indians,4,4,-,98,53,24.5,130.66,-,1,-
,,,,,,,,,,,,
2020,VR Aaron,Rajasthan Royals,3,2,1,1,1,1,10,-,-,-
2020,Abdul Samad,Sunrisers Hyderabad,12,8,3,111,33,22.2,170.76,-,-,-
2020,Abhishek Sharma,Sunrisers Hyderabad,8,7,2,71,31,14.2,126.78,-,-,-
2020,MA Agarwal,Kings XI Punjab,11,11,-,424,106,38.54,156.45,1,2,-
2020,KK Ahmed,Sunrisers Hyderabad,7,1,-,-,-,-,-,-,-,1
2020,MM Ali,Royal Challengers Bangalore,3,3,-,12,11,4,75,-,-,1
2020,JC Archer,Rajasthan Royals,14,10,4,113,27*,18.83,179.36,-,-,-
2020,Arshdeep Singh,Kings XI Punjab,8,1,-,-,-,-,-,-,-,1
2020,M Ashwin,Kings XI Punjab,9,1,-,4,4,4,100,-,-,-
2020,R Ashwin,Delhi Capitals,15,6,3,37,14*,12.33,108.82,-,-,-
2020,Avesh Khan,Delhi Capitals,1,-,-,-,-,-,-,-,-,-
2020,JM Bairstow,Sunrisers Hyderabad,11,11,-,345,97,31.36,126.83,-,3,1
2020,T Banton,Kolkata Knight Riders,2,2,-,18,10,9,90,-,-,-
2020,Basil Thampi,Sunrisers Hyderabad,1,-,-,-,-,-,-,-,-,-
2020,TA Boult,Mumbai Indians,15,1,-,-,-,-,-,-,-,1
2020,DJ Bravo,Chennai Super Kings,6,2,-,7,7,3.5,116.66,-,-,1
2020,JJ Bumrah,Mumbai Indians,15,1,1,5,5*,-,166.66,-,-,-
2020,JC Buttler,Rajasthan Royals,13,12,2,328,70*,32.8,144.49,-,2,-
2020,AT Carey,Delhi Capitals,3,3,1,32,14*,16,110.34,-,-,-
2020,YS Chahal,Royal Challengers Bangalore,15,2,1,1,1,1,33.33,-,-,-
2020,DL Chahar,Chennai Super Kings,14,3,2,7,5*,7,58.33,-,-,1
2020,RD Chahar,Mumbai Indians,15,1,1,2,2*,-,50,-,-,-
2020,PP Chawla,Chennai Super Kings,7,-,-,-,-,-,-,-,-,-
2020,SS Cottrell,Kings XI Punjab,6,1,-,-,-,-,-,-,-,1
2020,NM Coulter-Nile,Mumbai Indians,7,2,1,25,24*,25,166.66,-,-,-
2020,PJ Cummins,Kolkata Knight Riders,14,11,4,146,53*,20.85,128.07,-,1,-
2020,SM Curran,Chennai Super Kings,14,11,3,186,52,23.25,131.91,-,1,2
2020,TK Curran,Rajasthan Royals,5,4,3,83,54*,83,133.87,-,1,-
2020,Q de Kock,Mumbai Indians,16,16,2,503,78*,35.92,140.5,-,4,1
2020,TU Deshpande,Delhi Capitals,5,2,1,21,20*,21,175,-,-,-
2020,AB de Villiers,Royal Challengers Bangalore,15,14,4,454,73*,45.4,158.74,-,5,1
2020,S Dhawan,Delhi Capitals,17,17,3,618,106*,44.14,144.73,2,4,4
2020,MS Dhoni,Chennai Super Kings,14,12,4,200,47*,25,116.27,-,-,-
2020,P Dubey,Delhi Capitals,3,1,1,7,7*,-,53.84,-,-,-
2020,S Dube,Royal Challengers Bangalore,11,9,2,129,27*,18.42,122.85,-,-,-
2020,F du Plessis,Chennai Super Kings,13,13,2,449,87*,40.81,140.75,-,4,1
2020,LH Ferguson,Kolkata Knight Riders,5,2,2,43,24*,-,148.27,-,-,-
2020,AJ Finch,Royal Challengers Bangalore,12,12,-,268,52,22.33,111.2,-,1,-
2020,RD Gaikwad,Chennai Super Kings,6,6,2,204,72,51,120.71,-,3,2
2020,PK Garg,Sunrisers Hyderabad,14,10,1,133,51*,14.77,119.81,-,1,1
2020,CH Gayle,Kings XI Punjab,7,7,-,288,99,41.14,137.14,-,3,-
2020,S Gopal,Rajasthan Royals,14,5,1,37,23*,9.25,94.87,-,-,-
2020,SP Goswami,Sunrisers Hyderabad,2,2,-,-,-,-,-,-,-,2
2020,K Gowtham,Kings XI Punjab,2,2,1,42,22*,42,155.55,-,-,-
2020,CJ Green,Kolkata Knight Riders,1,-,-,-,-,-,-,-,-,-
2020,Gurkeerat Singh,Royal Challengers Bangalore,8,5,5,71,21*,-,88.75,-,-,-
2020,Harpreet Brar,Kings XI Punjab,1,-,-,-,-,-,-,-,-,-
2020,JR Hazlewood,Chennai Super Kings,3,-,-,-,-,-,-,-,-,-
2020,SO Hetmyer,Delhi Capitals,12,11,3,185,45,23.12,148,-,-,-
2020,JO Holder,Sunrisers Hyderabad,7,4,2,66,26*,33,124.52,-,-,-
2020,DJ Hooda,Kings XI Punjab,7,5,4,101,62*,101,142.25,-,1,1
2020,Imran Tahir,Chennai Super Kings,3,1,1,13,13*,-,130,-,-,-
2020,Ishan Kishan,Mumbai Indians,14,13,4,516,99,57.33,145.76,-,4,1
2020,SS Iyer,Delhi Capitals,17,17,2,519,88*,34.6,123.27,-,3,-
2020,RA Jadeja,Chennai Super Kings,14,11,6,232,50,46.4,171.85,-,1,-
2020,KM Jadhav,Chennai Super Kings,8,5,2,62,26,20.66,93.93,-,-,-
2020,N Jagadeesan,Chennai Super Kings,5,2,-,33,33,16.5,113.79,-,-,1
2020,YBK Jaiswal,Rajasthan Royals,3,3,-,40,34,13.33,90.9,-,-,1
2020,CJ Jordan,Kings XI Punjab,9,5,2,29,13,9.66,93.54,-,-,-
2020,KD Karthik,Kolkata Knight Riders,14,14,2,169,58,14.08,126.11,-,1,3
2020,Kartik Tyagi,Rajasthan Royals,10,3,2,4,2*,4,66.66,-,-,-
2020,S Kaul,Sunrisers Hyderabad,1,-,-,-,-,-,-,-,-,-
2020,SN Khan,Kings XI Punjab,5,3,1,33,14*,16.5,113.79,-,-,-
2020,V Kohli,Royal Challengers Bangalore,15,15,4,466,90*,42.36,121.35,-,3,-
2020,Kuldeep Yadav,Kolkata Knight Riders,5,2,1,13,12,13,61.9,-,-,-
2020,DS Kulkarni,Mumbai Indians,1,1,1,3,3*,-,150,-,-,-
2020,B Kumar,Sunrisers Hyderabad,4,1,-,-,-,-,-,-,-,1
2020,MK Lomror,Rajasthan Royals,3,3,-,59,47,19.66,109.25,-,-,-
2020,Mandeep Singh,Kings XI Punjab,7,7,1,130,66*,21.66,119.26,-,1,2
2020,MR Marsh,Sunrisers Hyderabad,1,1,-,-,-,-,-,-,-,1
2020,GJ Maxwell,Kings XI Punjab,13,11,4,108,32,15.42,101.88,-,-,1
2020,DA Miller,Rajasthan Royals,1,1,-,-,-,-,-,-,-,1
2020,A Mishra,Delhi Capitals,3,-,-,-,-,-,-,-,-,-
2020,Mohammad Nabi,Sunrisers Hyderabad,1,1,1,11,11*,-,137.5,-,-,-
2020,Mohammed Shami,Kings XI Punjab,14,3,2,2,2*,2,66.66,-,-,1
2020,Mohammed Siraj,Royal Challengers Bangalore,9,3,2,17,10*,17,121.42,-,-,-
2020,Monu Kumar,Chennai Super Kings,1,-,-,-,-,-,-,-,-,-
2020,EJG Morgan,Kolkata Knight Riders,14,14,4,418,68*,41.8,138.41,-,1,-
2020,CH Morris,Royal Challengers Bangalore,9,5,1,34,25*,8.5,161.9,-,-,1
2020,Mujeeb Ur Rahman,Kings XI Punjab,2,1,-,1,1,1,33.33,-,-,-
2020,S Nadeem,Sunrisers Hyderabad,7,2,1,7,5,7,87.5,-,-,-
2020,KL Nagarkoti,Kolkata Knight Riders,10,6,3,22,8*,7.33,70.96,-,-,1
2020,NS Naik,Kolkata Knight Riders,1,1,-,1,1,1,33.33,-,-,-
2020,KK Nair,Kings XI Punjab,4,3,1,16,15*,8,114.28,-,-,1
2020,SP Narine,Kolkata Knight Riders,10,9,-,121,64,13.44,142.35,-,1,2
2020,T Natarajan,Sunrisers Hyderabad,16,3,3,3,3*,-,60,-,-,-
2020,JDS Neesham,Kings XI Punjab,5,3,1,19,10*,9.5,105.55,-,-,-
2020,L Ngidi,Chennai Super Kings,4,-,-,-,-,-,-,-,-,-
2020,A Nortje,Delhi Capitals,16,5,4,7,3*,7,116.66,-,-,-
2020,D Padikkal,Royal Challengers Bangalore,15,15,-,473,74,31.53,124.8,-,5,-
2020,MK Pandey,Sunrisers Hyderabad,16,15,2,425,83*,32.69,127.62,-,3,-
2020,HH Pandya,Mumbai Indians,14,13,5,281,60*,35.12,178.98,-,1,1
2020,KH Pandya,Mumbai Indians,16,12,6,109,34,18.16,118.47,-,-,1
2020,RR Pant,Delhi Capitals,14,14,3,343,56,31.18,113.95,-,1,-
2020,R Parag,Rajasthan Royals,12,8,1,86,42*,12.28,111.68,-,-,2
2020,AR Patel,Delhi Capitals,15,9,1,117,42,14.62,137.64,-,-,-
2020,HV Patel,Delhi Capitals,5,2,-,21,16,10.5,87.5,-,-,-
2020,JL Pattinson,Mumbai Indians,10,2,1,15,11,15,115.38,-,-,-
2020,JR Philippe,Royal Challengers Bangalore,5,5,1,78,33,19.5,101.29,-,-,1
2020,KA Pollard,Mumbai Indians,16,12,7,268,60*,53.6,191.42,-,1,1
2020,N Pooran,Kings XI Punjab,14,14,4,353,77,35.3,169.71,-,2,1
2020,Prabhsimran Singh,Kings XI Punjab,2,2,-,15,11,7.5,100,-,-,-
2020,M Prasidh Krishna,Kolkata Knight Riders,6,2,2,2,2*,-,50,-,-,-
2020,K Rabada,Delhi Capitals,17,8,4,56,15*,14,114.28,-,-,1
2020,AM Rahane,Delhi Capitals,9,8,-,113,60,14.12,105.6,-,1,2
2020,KL Rahul,Kings XI Punjab,14,14,2,670,132*,55.83,129.34,1,5,-
2020,AS Rajpoot,Rajasthan Royals,6,2,1,9,7*,9,90,-,-,-
2020,N Rana,Kolkata Knight Riders,14,14,-,352,87,25.14,138.58,-,3,3
2020,Rashid Khan,Sunrisers Hyderabad,16,7,3,35,14,8.75,116.66,-,-,1
2020,Ravi Bishnoi,Kings XI Punjab,14,3,2,7,6*,7,58.33,-,-,-
2020,AT Rayudu,Chennai Super Kings,12,11,2,359,71,39.88,127.3,-,1,-
2020,AD Russell,Kolkata Knight Riders,10,9,-,117,25,13,144.44,-,-,-
2020,WP Saha,Sunrisers Hyderabad,4,4,1,214,87,71.33,139.86,-,2,-
2020,Shahbaz Ahmed,Royal Challengers Bangalore,2,1,1,1,1*,-,100,-,-,-
2020,NA Saini,Royal Challengers Bangalore,13,3,2,27,12*,27,100,-,-,-
2020,DR Sams,Delhi Capitals,3,1,-,-,-,-,-,-,-,1
2020,SV Samson,Rajasthan Royals,14,14,1,375,85,28.84,158.89,-,3,2
2020,Sandeep Sharma,Sunrisers Hyderabad,13,5,3,12,9,6,80,-,-,1
2020,S Sandeep Warrier,Kolkata Knight Riders,1,-,-,-,-,-,-,-,-,-
2020,MJ Santner,Chennai Super Kings,2,-,-,-,-,-,-,-,-,-
2020,V Shankar,Sunrisers Hyderabad,7,5,1,97,52*,24.25,101.04,-,1,1
2020,I Sharma,Delhi Capitals,1,-,-,-,-,-,-,-,-,-
2020,KV Sharma,Chennai Super Kings,5,-,-,-,-,-,-,-,-,-
2020,MM Sharma,Delhi Capitals,1,-,-,-,-,-,-,-,-,-
2020,RG Sharma,Mumbai Indians,12,12,-,332,80,27.66,127.69,-,3,1
2020,PP Shaw,Delhi Capitals,13,13,-,228,66,17.53,136.52,-,2,3
2020,Shivam Mavi,Kolkata Knight Riders,8,3,1,10,9,5,71.42,-,-,1
2020,Shubman Gill,Kolkata Knight Riders,14,14,1,440,70*,33.84,117.96,-,3,-
2020,RK Singh,Kolkata Knight Riders,1,1,-,11,11,11,100,-,-,-
2020,SPD Smith,Rajasthan Royals,14,14,2,311,69,25.91,131.22,-,3,-
2020,DW Steyn,Royal Challengers Bangalore,3,1,1,1,1*,-,50,-,-,-
2020,MP Stoinis,Delhi Capitals,17,17,3,352,65,25.14,148.52,-,3,1
2020,BA Stokes,Rajasthan Royals,8,8,1,285,107*,40.71,142.5,1,1,-
2020,R Tewatia,Rajasthan Royals,14,11,5,255,53,42.5,139.34,-,1,-
2020,SN Thakur,Chennai Super Kings,9,2,1,12,11,12,57.14,-,-,-
2020,SS Tiwary,Mumbai Indians,7,5,-,103,42,20.6,128.75,-,-,-
2020,RA Tripathi,Kolkata Knight Riders,11,11,1,230,81,23,127.07,-,1,-
2020,AJ Tye,Rajasthan Royals,1,1,-,6,6,6,100,-,-,-
2020,I Udana,Royal Challengers Bangalore,10,4,1,15,10*,5,136.36,-,-,1
2020,JD Unadkat,Rajasthan Royals,7,1,-,9,9,9,69.23,-,-,-
2020,RV Uthappa,Rajasthan Royals,12,12,-,196,41,16.33,119.51,-,-,-
2020,CV Varun,Kolkata Knight Riders,13,3,1,10,7*,5,66.66,-,-,-
2020,M Vijay,Chennai Super Kings,3,3,-,32,21,10.66,74.41,-,-,-
2020,DA Warner,Sunrisers Hyderabad,16,16,2,548,85*,39.14,134.64,-,4,-
2020,Washington Sundar,Royal Challengers Bangalore,15,9,3,111,30,18.5,116.84,-,-,-
2020,SR Watson,Chennai Super Kings,11,11,1,299,83*,29.9,121.05,-,2,-
2020,KS Williamson,Sunrisers Hyderabad,12,11,4,317,67,45.28,133.75,-,3,-
2020,J Yadav,Mumbai Indians,2,-,-,-,-,-,-,-,-,-
2020,SA Yadav,Mumbai Indians,16,15,3,480,79*,40,145.01,-,4,2
2020,UT Yadav,Royal Challengers Bangalore,2,1,-,-,-,-,-,-,-,1
2020,A Zampa,Royal Challengers Bangalore,3,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,
2021,PW Hasaranga,Royal Challengers Bangalore,2,2,1,1,1*,1,50,-,-,1
2021,Abdul Samad,Sunrisers Hyderabad,11,10,1,111,28,12.33,127.58,-,-,1
2021,Abhishek Sharma,Sunrisers Hyderabad,8,7,1,98,33,16.33,130.66,-,-,-
2021,MA Agarwal,Punjab Kings,12,12,1,441,99*,40.09,140.44,-,s,1
2021,KK Ahmed,Sunrisers Hyderabad,7,1,-,1,1,1,50,-,-,-
2021,Akash Singh,Rajasthan Royals,1,-,-,-,-,-,-,-,-,-
2021,MM Ali,Chennai Super Kings,15,15,1,357,58,25.5,137.3,-,1,2
2021,FA Allen,Punjab Kings,4,3,2,6,6,6,50,-,-,-
2021,Anmolpreet Singh,Mumbai Indians,1,1,-,16,16,16,114.28,-,-,-
2021,Anuj Rawat,Rajasthan Royals,2,1,-,-,-,-,-,-,-,1
2021,Arshdeep Singh,Punjab Kings,12,2,2,2,1*,-,66.66,-,-,-
2021,M Ashwin,Punjab Kings,3,2,-,15,9,7.5,62.5,-,-,-
2021,R Ashwin,Delhi Capitals,13,5,2,44,20*,14.66,104.76,-,-,-
2021,KM Asif,Chennai Super Kings,1,-,-,-,-,-,-,-,-,-
2021,Avesh Khan,Delhi Capitals,16,1,-,5,5,5,166.66,-,-,-
2021,JM Bairstow,Sunrisers Hyderabad,7,7,1,248,63*,41.33,141.71,-,2,-
2021,KS Bharat,Royal Challengers Bangalore,8,7,2,191,78*,38.2,122.43,-,1,-
2021,TA Boult,Mumbai Indians,14,4,4,1,1*,-,25,-,-,-
2021,DJ Bravo,Chennai Super Kings,11,3,2,47,23,47,261.11,-,-,-
2021,JJ Bumrah,Mumbai Indians,14,7,5,16,5*,8,94.11,-,-,1
2021,JC Buttler,Rajasthan Royals,7,7,-,254,124,36.28,153.01,1,-,-
2021,YS Chahal,Royal Challengers Bangalore,15,2,2,10,8*,-,37.03,-,-,-
2021,DL Chahar,Chennai Super Kings,15,2,2,1,1*,-,100,-,-,-
2021,RD Chahar,Mumbai Indians,11,5,-,14,8,2.8,93.33,-,-,3
2021,PP Chawla,Mumbai Indians,1,1,-,-,-,-,-,-,-,1
2021,DT Christian,Royal Challengers Bangalore,9,7,1,14,9,2.33,58.33,-,-,1
2021,NM Coulter-Nile,Mumbai Indians,5,2,-,4,3,2,80,-,-,-
2021,PJ Cummins,Kolkata Knight Riders,7,5,2,93,66*,31,166.07,-,1,1
2021,SM Curran,Chennai Super Kings,9,4,1,56,34,18.66,193.1,-,-,-
2021,TK Curran,Delhi Capitals,3,2,1,21,21,21,123.52,-,-,-
2021,TH David,Royal Challengers Bangalore,1,1,-,1,1,1,33.33,-,-,-
2021,Q de Kock,Mumbai Indians,11,11,1,297,70*,29.7,116.01,-,2,-
2021,AB de Villiers,Royal Challengers Bangalore,15,14,4,313,76*,31.3,148.34,-,2,1
2021,S Dhawan,Delhi Capitals,16,16,1,587,92,39.13,124.62,-,3,-
2021,MS Dhoni,Chennai Super Kings,16,11,4,114,18*,16.28,106.54,-,-,1
2021,S Dube,Rajasthan Royals,9,9,1,230,64*,28.75,119.17,-,1,-
2021,F du Plessis,Chennai Super Kings,16,16,2,633,95*,45.21,138.2,-,6,2
2021,NT Ellis,Punjab Kings,3,2,1,18,12,18,112.5,-,-,-
2021,LH Ferguson,Kolkata Knight Riders,8,3,3,18,18*,-,163.63,-,-,-
2021,RD Gaikwad,Chennai Super Kings,16,16,2,635,101*,45.35,136.26,1,4,-
2021,PK Garg,Sunrisers Hyderabad,5,5,-,72,29,14.4,97.29,-,-,1
2021,GHS Garton,Royal Challengers Bangalore,5,3,2,2,2*,2,50,-,-,1
2021,CH Gayle,Punjab Kings,10,10,1,193,46,21.44,125.32,-,-,1
2021,S Gopal,Rajasthan Royals,3,2,1,7,7*,7,140,-,-,1
2021,Harbhajan Singh,Kolkata Knight Riders,3,2,2,4,2*,-,100,-,-,-
2021,Harpreet Brar,Punjab Kings,7,5,5,64,25*,-,110.34,-,-,-
2021,JR Hazlewood,Chennai Super Kings,9,-,-,-,-,-,-,-,-,-
2021,MC Henriques,Punjab Kings,5,4,2,31,14,15.5,96.87,-,-,-
2021,SO Hetmyer,Delhi Capitals,14,13,6,242,53*,34.57,168.05,-,1,-
2021,JO Holder,Sunrisers Hyderabad,8,7,1,85,47*,14.16,118.05,-,-,-
2021,DJ Hooda,Punjab Kings,12,11,1,160,64,16,130.08,-,1,1
2021,Imran Tahir,Chennai Super Kings,1,-,-,-,-,-,-,-,-,-
2021,Ishan Kishan,Mumbai Indians,10,10,1,241,84,26.77,133.88,-,2,-
2021,SS Iyer,Delhi Capitals,8,8,3,175,47*,35,102.33,-,-,-
2021,VR Iyer,Kolkata Knight Riders,10,10,1,370,67,41.11,128.47,-,4,-
2021,RA Jadeja,Chennai Super Kings,16,12,9,227,62*,75.66,145.51,-,1,-
2021,KM Jadhav,Sunrisers Hyderabad,6,5,1,55,19,13.75,105.76,-,-,-
2021,YBK Jaiswal,Rajasthan Royals,10,10,-,249,50,24.9,148.21,-,1,1
2021,KA Jamieson,Royal Challengers Bangalore,9,7,3,65,16*,16.25,118.18,-,-,-
2021,M Jansen,Mumbai Indians,2,2,-,-,-,-,-,-,-,2
2021,CJ Jordan,Punjab Kings,4,2,-,32,30,16,152.38,-,-,-
2021,KD Karthik,Kolkata Knight Riders,17,15,5,223,40,22.3,131.17,-,-,1
2021,Kartik Tyagi,Rajasthan Royals,4,2,1,2,1*,2,50,-,-,-
2021,S Kaul,Sunrisers Hyderabad,8,2,2,8,7*,-,100,-,-,-
2021,SN Khan,Punjab Kings,2,2,-,-,-,-,-,-,-,2
2021,V Kohli,Royal Challengers Bangalore,15,15,1,405,72*,28.92,119.46,-,3,-
2021,DS Kulkarni,Mumbai Indians,1,1,1,-,0*,-,-,-,-,-
2021,B Kumar,Sunrisers Hyderabad,11,7,6,34,14*,34,113.33,-,-,-
2021,E Lewis,Rajasthan Royals,5,5,-,151,58,30.2,162.36,-,1,-
2021,LS Livingstone,Rajasthan Royals,5,5,-,42,25,8.4,102.43,-,-,-
2021,MK Lomror,Rajasthan Royals,4,4,1,94,43,31.33,128.76,-,-,-
2021,CA Lynn,Mumbai Indians,1,1,-,49,49,49,140,-,-,-
2021,DJ Malan,Punjab Kings,1,1,-,26,26,26,100,-,-,-
2021,Mandeep Singh,Punjab Kings,1,1,-,15,15,15,107.14,-,-,-
2021,M Markande,Rajasthan Royals,1,-,-,-,-,-,-,-,-,-
2021,AK Markram,Punjab Kings,6,6,1,146,42,29.2,122.68,-,-,-
2021,GJ Maxwell,Royal Challengers Bangalore,15,14,2,513,78,42.75,144.1,-,6,1
2021,RP Meredith,Punjab Kings,5,1,1,-,0*,-,-,-,-,-
2021,LI Meriwala,Delhi Capitals,1,-,-,-,-,-,-,-,-,-
2021,DA Miller,Rajasthan Royals,9,8,3,124,62,24.8,109.73,-,1,1
2021,AF Milne,Mumbai Indians,4,3,1,16,15,8,94.11,-,-,1
2021,A Mishra,Delhi Capitals,4,-,-,-,-,-,-,-,-,-
2021,Mohammad Nabi,Sunrisers Hyderabad,3,3,-,34,17,11.33,170,-,-,-
2021,Mohammed Shami,Punjab Kings,14,4,3,13,9*,13,76.47,-,-,-
2021,Mohammed Siraj,Royal Challengers Bangalore,15,4,3,20,12*,20,76.92,-,-,-
2021,EJG Morgan,Kolkata Knight Riders,17,16,4,133,47*,11.08,95.68,-,-,4
2021,CH Morris,Rajasthan Royals,11,7,2,67,36*,13.4,136.73,-,-,2
2021,Mujeeb Ur Rahman,Sunrisers Hyderabad,1,1,1,1,1*,-,100,-,-,-
2021,Mustafizur Rahman,Rajasthan Royals,14,5,5,8,8*,-,57.14,-,-,-
2021,S Nadeem,Sunrisers Hyderabad,1,1,-,-,-,-,-,-,-,1
2021,KL Nagarkoti,Kolkata Knight Riders,1,1,-,-,-,-,-,-,-,1
2021,SP Narine,Kolkata Knight Riders,14,10,2,62,26,7.75,131.91,-,-,3
2021,T Natarajan,Sunrisers Hyderabad,2,1,1,-,0*,-,-,-,-,-
2021,JDS Neesham,Mumbai Indians,3,2,-,-,-,-,-,-,-,2
2021,L Ngidi,Chennai Super Kings,3,-,-,-,-,-,-,-,-,-
2021,A Nortje,Delhi Capitals,8,-,-,-,-,-,-,-,-,-
2021,D Padikkal,Royal Challengers Bangalore,14,14,1,411,101*,31.61,125.3,1,1,2
2021,MK Pandey,Sunrisers Hyderabad,8,8,2,292,69*,48.66,123.72,-,3,-
2021,HH Pandya,Mumbai Indians,12,11,2,127,40*,14.11,113.39,-,-,1
2021,KH Pandya,Mumbai Indians,13,12,2,143,39,14.3,116.26,-,-,-
2021,RR Pant,Delhi Capitals,16,16,4,419,58*,34.91,128.52,-,3,-
2021,R Parag,Rajasthan Royals,11,10,2,93,25,11.62,112.04,-,-,1
2021,AR Patel,Delhi Capitals,12,6,1,40,12,8,86.95,-,-,1
2021,HV Patel,Royal Challengers Bangalore,15,8,4,59,31,14.75,128.26,-,-,1
2021,RV Patel,Delhi Capitals,2,2,1,25,18,25,92.59,-,-,-
2021,RM Patidar,Royal Challengers Bangalore,4,4,-,71,31,17.75,114.51,-,-,-
2021,GD Phillips,Rajasthan Royals,3,3,1,26,14*,13,78.78,-,-,-
2021,KA Pollard,Mumbai Indians,14,13,5,245,87*,30.62,148.48,-,1,-
