Year,Player Name,Team Name,Mat,Inns,Balls,Mdns,Runs,Wkts,BBI,Ave,Econ,SR,5,10,Ct,St
2008,TM Dilshan,Delhi Daredevils,7,1,6,-,3,1,1/3,3.00,3,6,-,-,5,-
2008,AB Dinda,Kolkata Knight Riders,13,12,234,-,260,9,3/33,28.88,6.66,26,-,-,1,-
2008,R Dravid,Royal Challengers Bangalore,14,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2008,CRD Fernando,Mumbai Indians,5,5,120,-,160,10,4/18,16.00,8,12,-,-,2,-
2008,SP Fleming,Chennai Super Kings,10,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2008,Gagandeep Singh,Kings XI Punjab,4,4,84,-,141,3,1/33,47.00,10.07,28,-,-,-,-
2008,G Gambhir,Delhi Daredevils,14,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2008,SC Ganguly,Kolkata Knight Riders,13,7,120,-,128,6,2/21,21.33,6.4,20,-,-,5,-
2008,B Geeves,Delhi Daredevils,2,2,48,-,91,1,1/50,91.00,11.37,48,-,-,3,-
2008,HH Gibbs,Deccan Chargers,9,-,0,-,-,-,-,0.00,-,-,-,-,5,-
2008,AC Gilchrist,Deccan Chargers,14,-,0,-,-,-,-,0.00,-,-,-,-,6,1
2008,K Goel,Kings XI Punjab,7,1,12,-,25,-,-,0.00,12.5,-,-,-,2,-
2008,MS Gony,Chennai Super Kings,16,16,360,3,443,17,3/34,26.05,7.38,21.1,-,-,2,-
2008,SP Goswami,Royal Challengers Bangalore,4,-,0,-,-,-,-,0.00,-,-,-,-,2,2
2008,Harbhajan Singh,Mumbai Indians,3,3,60,-,82,5,3/32,16.40,8.2,12,-,-,2,-
2008,ML Hayden,Chennai Super Kings,4,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2008,BJ Hodge,Kolkata Knight Riders,3,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2008,JR Hopes,Kings XI Punjab,11,11,168,-,276,7,2/2,39.42,9.85,24,-,-,3,-
2008,DJ Hussey,Kolkata Knight Riders,13,5,78,-,130,2,1/23,65.00,10,39,-,-,5,-
2008,MEK Hussey,Chennai Super Kings,4,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2008,Iqbal Abdulla,Kolkata Knight Riders,1,1,18,-,22,-,-,0.00,7.33,-,-,-,-,-
2008,RA Jadeja,Rajasthan Royals,14,2,13,-,21,-,-,0.00,9.69,-,-,-,7,-
2008,W Jaffer,Royal Challengers Bangalore,6,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2008,ST Jayasuriya,Mumbai Indians,14,8,126,1,159,4,3/14,39.75,7.57,31.5,-,-,2,-
2008,DPMD Jayawardene,Kings XI Punjab,13,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2008,Joginder Sharma,Chennai Super Kings,8,7,148,-,239,8,2/27,29.87,9.68,18.5,-,-,4,-
2008,SB Joshi,Royal Challengers Bangalore,4,4,55,-,82,1,1/27,82.00,8.94,55,-,-,-,-
2008,M Kaif,Rajasthan Royals,16,-,0,-,-,-,-,0.00,-,-,-,-,8,-
2008,JH Kallis,Royal Challengers Bangalore,11,11,206,-,311,4,2/39,77.75,9.05,51.5,-,-,3,-
2008,D Kalyankrishna,Deccan Chargers,3,3,48,-,87,2,1/30,43.50,10.87,24,-,-,1,-
2008,Kamran Akmal,Rajasthan Royals,6,-,0,-,-,-,-,0.00,-,-,-,-,5,4
2008,CK Kapugedera,Chennai Super Kings,5,3,17,-,49,-,-,0.00,17.29,-,-,-,4,-
2008,KD Karthik,Delhi Daredevils,13,-,0,-,-,-,-,0.00,-,-,-,-,6,2
2008,M Kartik,Kolkata Knight Riders,6,5,88,-,127,3,3/17,42.33,8.65,29.3,-,-,4,-
2008,SM Katich,Kings XI Punjab,2,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2008,U Kaul,Kings XI Punjab,5,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2008,Z Khan,Royal Challengers Bangalore,11,11,252,-,357,13,3/38,27.46,8.5,19.3,-,-,1,-
2008,MA Khote,Mumbai Indians,4,2,30,-,51,2,2/29,25.50,10.2,15,-,-,-,-
2008,T Kohli,Rajasthan Royals,2,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2008,V Kohli,Royal Challengers Bangalore,13,4,46,-,61,2,2/25,30.50,7.95,23,-,-,2,-
2008,DS Kulkarni,Mumbai Indians,10,10,177,-,236,11,3/33,21.45,8,16,-,-,2,-
2008,P Kumar,Royal Challengers Bangalore,13,13,268,1,366,11,3/23,33.27,8.19,24.3,-,-,3,-
2008,A Kumble,Royal Challengers Bangalore,10,10,230,-,304,7,3/14,43.42,7.93,32.8,-,-,4,-
2008,VVS Laxman,Deccan Chargers,6,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2008,B Lee,Kings XI Punjab,4,4,96,-,112,4,1/9,28.00,7,24,-,-,3,-
2008,DS Lehmann,Rajasthan Royals,2,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2008,BB McCullum,Kolkata Knight Riders,4,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2008,GD McGrath,Delhi Daredevils,14,14,324,2,357,12,4/29,29.75,6.61,27,-,-,2,-
2008,MF Maharoof,Delhi Daredevils,10,10,216,-,249,15,3/34,16.60,6.91,14.4,-,-,3,-
2008,VY Mahesh,Delhi Daredevils,11,11,253,-,370,16,4/36,23.12,8.77,15.8,-,-,5,-
2008,M Manhas,Delhi Daredevils,1,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2008,SE Marsh,Kings XI Punjab,11,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2008,AD Mascarenhas,Rajasthan Royals,1,1,24,-,29,2,2/29,14.50,7.25,12,-,-,-,-
2008,BAW Mendis,Kolkata Knight Riders,1,1,24,-,24,1,1/24,24.00,6,24,-,-,-,-
2008,Misbah-ul-Haq,Royal Challengers Bangalore,8,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2008,A Mishra,Delhi Daredevils,6,6,120,-,138,11,5/17,12.54,6.9,10.9,1,-,-,-
2008,Mohammad Asif,Delhi Daredevils,8,8,192,-,296,8,2/19,37.00,9.25,24,-,-,1,-
2008,Mohammad Hafeez,Kolkata Knight Riders,8,4,60,-,68,2,1/8,34.00,6.8,30,-,-,1,-
2008,JA Morkel,Chennai Super Kings,13,13,288,-,399,17,4/32,23.47,8.31,16.9,-,-,3,-
2008,WA Mota,Kings XI Punjab,4,2,18,-,36,1,1/24,36.00,12,18,-,-,2,-
2008,A Mukund,Chennai Super Kings,2,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2008,M Muralidaran,Chennai Super Kings,15,15,348,-,404,11,2/39,36.72,6.96,31.6,-,-,4,-
2008,AM Nayar,Mumbai Indians,14,5,42,-,68,1,1/18,68.00,9.71,42,-,-,4,-
2008,A Nehra,Mumbai Indians,14,14,269,-,348,12,3/13,29.00,7.76,22.4,-,-,7,-
2008,A Nel,Mumbai Indians,1,1,18,-,31,1,1/31,31.00,10.33,18,-,-,-,-
2008,AA Noffke,Royal Challengers Bangalore,1,1,24,-,40,1,1/40,40.00,10,24,-,-,-,-
2008,M Ntini,Chennai Super Kings,9,9,210,2,242,7,4/21,34.57,6.91,30,-,-,1,-
2008,PP Ojha,Deccan Chargers,13,12,222,-,284,11,2/18,25.81,7.67,20.1,-,-,3,-
2008,JDP Oram,Chennai Super Kings,4,4,96,-,149,3,3/32,49.66,9.31,32,-,-,3,-
2008,MK Pandey,Mumbai Indians,3,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2008,Pankaj Singh,Rajasthan Royals,5,5,72,-,129,-,-,0.00,10.75,-,-,-,1,-
2008,MM Patel,Rajasthan Royals,15,15,330,1,420,14,3/17,30.00,7.63,23.5,-,-,2,-
2008,NK Patel,Rajasthan Royals,5,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2008,PA Patel,Chennai Super Kings,13,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2008,IK Pathan,Kings XI Punjab,14,14,318,2,350,15,2/18,23.33,6.6,21.2,-,-,4,-
2008,YK Pathan,Rajasthan Royals,16,13,169,-,230,8,3/22,28.75,8.16,21.1,-,-,3,-
2008,DT Patil,Royal Challengers Bangalore,2,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2008,RV Pawar,Mumbai Indians,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2008,SM Pollock,Mumbai Indians,13,13,276,1,301,11,3/12,27.36,6.54,25,-,-,2,-
2008,LA Pomersbach,Kings XI Punjab,5,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2008,RT Ponting,Kolkata Knight Riders,4,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2008,RR Powar,Kings XI Punjab,5,5,72,-,91,3,2/22,30.33,7.58,24,-,-,2,-
2008,AM Rahane,Mumbai Indians,2,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2008,SK Raina,Chennai Super Kings,16,2,20,-,30,1,1/20,30.00,9,20,-,-,10,-
2008,RR Raje,Mumbai Indians,6,6,98,-,137,5,2/16,27.40,8.38,19.6,-,-,1,-
2008,DB Ravi Teja,Deccan Chargers,7,1,12,-,19,1,1/19,19.00,9.5,12,-,-,2,-
2008,M Rawat,Rajasthan Royals,11,-,0,-,-,-,-,0.00,-,-,-,-,9,-
2008,L Ronchi,Mumbai Indians,4,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2008,WP Saha,Kolkata Knight Riders,12,-,0,-,-,-,-,0.00,-,-,-,-,8,2
2008,Salman Butt,Kolkata Knight Riders,7,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2008,D Salunkhe,Rajasthan Royals,6,5,48,-,78,1,1/21,78.00,9.75,48,-,-,2,-
2008,KC Sangakkara,Kings XI Punjab,10,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2008,PJ Sangwan,Delhi Daredevils,7,7,144,-,215,5,2/29,43.00,8.95,28.8,-,-,1,-
2008,PM Sarvesh Kumar,Deccan Chargers,2,2,30,-,42,1,1/18,42.00,8.4,30,-,-,-,-
2008,RR Sarwan,Kings XI Punjab,4,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2008,V Sehwag,Delhi Daredevils,14,7,66,-,133,3,1/2,44.33,12.09,22,-,-,3,-
2008,PR Shah,Mumbai Indians,5,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2008,Shahid Afridi,Deccan Chargers,10,10,180,-,225,9,3/28,25.00,7.5,20,-,-,4,-
2008,I Sharma,Kolkata Knight Riders,13,13,253,1,329,7,1/7,47.00,7.8,36.1,-,-,2,-
2008,RG Sharma,Deccan Chargers,13,1,24,-,25,1,1/25,25.00,6.25,24,-,-,8,-
2008,Shoaib Akhtar,Kolkata Knight Riders,3,3,42,-,54,5,4/11,10.80,7.71,8.4,-,-,-,-
2008,Shoaib Malik,Delhi Daredevils,7,5,51,-,85,2,1/6,42.50,10,25.5,-,-,5,-
2008,LR Shukla,Kolkata Knight Riders,13,9,72,-,124,6,3/6,20.66,10.33,12,-,-,2,-
2008,LPC Silva,Deccan Chargers,3,1,6,-,21,-,-,0.00,21,-,-,-,3,-
2008,RP Singh,Deccan Chargers,14,14,308,1,442,15,3/35,29.46,8.61,20.5,-,-,5,-
2008,VRV Singh,Kings XI Punjab,13,13,288,-,420,11,3/29,38.18,8.75,26.1,-,-,1,-
2008,DR Smith,Mumbai Indians,4,4,66,-,83,5,3/26,16.60,7.54,13.2,-,-,2,-
2008,GC Smith,Rajasthan Royals,11,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2008,Sohail Tanvir,Rajasthan Royals,11,11,247,-,266,22,6/14,12.09,6.46,11.2,1,-,4,-
2008,S Sohal,Kings XI Punjab,2,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2008,S Sreesanth,Kings XI Punjab,15,15,307,-,442,19,3/29,23.26,8.63,16.1,-,-,2,-
2008,TM Srivastava,Kings XI Punjab,5,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2008,DW Steyn,Royal Challengers Bangalore,10,10,228,-,252,10,3/27,25.20,6.63,22.8,-,-,4,-
2008,SB Styris,Deccan Chargers,8,8,162,-,199,3,1/24,66.33,7.37,54,-,-,1,-
2008,A Symonds,Deccan Chargers,4,3,41,-,101,-,-,0.00,14.78,-,-,-,3,-
2008,T Taibu,Kolkata Knight Riders,3,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2008,YV Takawale,Mumbai Indians,7,-,0,-,-,-,-,0.00,-,-,-,-,10,1
2008,LRPL Taylor,Royal Challengers Bangalore,4,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2008,SR Tendulkar,Mumbai Indians,7,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2008,DJ Thornely,Mumbai Indians,6,4,42,-,40,3,2/7,13.33,5.71,14,-,-,3,-
2008,MK Tiwary,Delhi Daredevils,9,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2008,SS Tiwary,Mumbai Indians,3,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2008,SK Trivedi,Rajasthan Royals,15,15,288,-,399,13,2/25,30.69,8.31,22.1,-,-,3,-
2008,Umar Gul,Kolkata Knight Riders,6,6,135,1,184,12,4/23,15.33,8.17,11.2,-,-,-,-
2008,RV Uthappa,Mumbai Indians,14,-,0,-,-,-,-,0.00,-,-,-,-,9,-
2008,WPUJC Vaas,Deccan Chargers,5,5,102,-,145,5,2/9,29.00,8.52,20.4,-,-,-,-
2008,Y Venugopal Rao,Deccan Chargers,11,7,84,-,137,2,2/25,68.50,9.78,42,-,-,-,-
2008,DL Vettori,Delhi Daredevils,2,2,48,-,54,2,1/19,27.00,6.75,24,-,-,-,-
2008,S Vidyut,Chennai Super Kings,9,1,12,-,22,1,1/22,22.00,11,12,-,-,1,-
2008,DP Vijaykumar,Deccan Chargers,9,9,152,-,199,4,1/17,49.75,7.85,38,-,-,-,-
2008,R Vinay Kumar,Royal Challengers Bangalore,8,8,138,-,182,5,3/27,36.40,7.91,27.6,-,-,2,-
2008,SK Warne,Rajasthan Royals,15,15,312,1,404,19,3/19,21.26,7.76,16.4,-,-,6,-
2008,SR Watson,Rajasthan Royals,15,15,325,-,383,17,3/10,22.52,7.07,19.1,-,-,2,-
2008,CL White,Royal Challengers Bangalore,8,1,6,-,24,-,-,0.00,24,-,-,-,3,-
2008,AS Yadav,Deccan Chargers,8,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2008,VS Yeligati,Mumbai Indians,2,2,30,-,59,-,-,0.00,11.8,-,-,-,-,-
2008,Younis Khan,Rajasthan Royals,1,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2008,Yuvraj Singh,Kings XI Punjab,15,6,54,-,83,3,2/12,27.66,9.22,18,-,-,7,-
2008,DNT Zoysa,Deccan Chargers,3,3,66,-,99,2,1/30,49.50,9,33,-,-,1,-
,,,,,,,,,,,,,,,,
2009,YA Abdulla,Kings XI Punjab,9,9,168,1,241,14,4/31,17.21,8.6,12,-,-,-,-
2009,AB Agarkar,Kolkata Knight Riders,11,11,186,-,284,6,2/15,47.33,9.16,31,-,-,-,-
2009,B Akhil,Royal Challengers Bangalore,6,5,66,-,80,4,2/18,20.00,7.27,16.5,-,-,-,-
2009,Anureet Singh,Kolkata Knight Riders,3,2,30,-,47,2,2/35,23.50,9.4,15,-,-,-,-
2009,KP Appanna,Royal Challengers Bangalore,5,5,72,-,87,2,1/24,43.50,7.25,36,-,-,-,-
2009,R Ashwin,Chennai Super Kings,2,1,24,-,13,2,2/13,6.50,3.25,12,-,-,2,-
2009,SA Asnodkar,Rajasthan Royals,8,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2009,S Badrinath,Chennai Super Kings,14,-,0,-,-,-,-,0.00,-,-,-,-,5,-
2009,GJ Bailey,Chennai Super Kings,3,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2009,L Balaji,Chennai Super Kings,13,13,224,-,316,13,4/21,24.30,8.46,17.2,-,-,3,-
2009,SB Bangar,Kolkata Knight Riders,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2009,R Bhatia,Delhi Daredevils,8,7,130,-,146,10,4/15,14.60,6.73,13,-,-,4,-
2009,AA Bilakhia,Deccan Chargers,6,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2009,R Bishnoi,Royal Challengers Bangalore,3,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2009,RS Bopara,Kings XI Punjab,5,2,8,-,5,-,-,0.00,3.75,-,-,-,1,-
2009,RR Bose,Kings XI Punjab,1,1,12,-,24,-,-,0.00,12,-,-,-,-,-
2009,J Botha,Rajasthan Royals,3,3,72,-,74,3,2/19,24.66,6.16,24,-,-,-,-
2009,MV Boucher,Royal Challengers Bangalore,12,-,0,-,-,-,-,0.00,-,-,-,-,7,-
2009,DJ Bravo,Mumbai Indians,11,11,199,-,259,11,3/34,23.54,7.8,18,-,-,7,-
2009,LA Carseldine,Rajasthan Royals,5,1,6,-,6,1,1/6,6.00,6,6,-,-,4,-
2009,PP Chawla,Kings XI Punjab,14,14,269,1,308,12,2/22,25.66,6.86,22.4,-,-,6,-
2009,SD Chitnis,Rajasthan Royals,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2009,A Chopra,Kolkata Knight Riders,2,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2009,AB de Villiers,Delhi Daredevils,15,-,0,-,-,-,-,0.00,-,-,-,-,13,-
2009,S Dhawan,Mumbai Indians,5,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2009,MS Dhoni,Chennai Super Kings,14,-,0,-,-,-,-,0.00,-,-,-,-,4,4
2009,TM Dilshan,Delhi Daredevils,14,8,96,-,98,-,-,0.00,6.12,-,-,-,4,-
2009,AB Dinda,Kolkata Knight Riders,9,8,144,-,193,4,1/24,48.25,8.04,36,-,-,1,-
2009,R Dravid,Royal Challengers Bangalore,13,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2009,JP Duminy,Mumbai Indians,13,6,105,-,93,4,2/15,23.25,5.31,26.2,-,-,4,-
2009,D du Preez,Royal Challengers Bangalore,2,2,42,1,56,4,3/32,14.00,8,10.5,-,-,-,-
2009,FH Edwards,Deccan Chargers,6,6,140,1,154,5,2/27,30.80,6.6,28,-,-,-,-
2009,A Flintoff,Chennai Super Kings,3,3,66,-,105,2,1/11,52.50,9.54,33,-,-,4,-
2009,G Gambhir,Delhi Daredevils,15,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2009,SC Ganguly,Kolkata Knight Riders,13,6,72,-,97,2,2/24,48.50,8.08,36,-,-,3,-
2009,CH Gayle,Kolkata Knight Riders,7,7,113,-,144,1,1/21,144.00,7.64,113,-,-,5,-
2009,AN Ghosh,Kolkata Knight Riders,2,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2009,HH Gibbs,Deccan Chargers,14,-,0,-,-,-,-,0.00,-,-,-,-,11,-
2009,AC Gilchrist,Deccan Chargers,16,-,0,-,-,-,-,0.00,-,-,-,-,10,8
2009,K Goel,Kings XI Punjab,9,4,48,-,61,-,-,0.00,7.62,-,-,-,5,-
2009,MS Gony,Chennai Super Kings,7,7,102,-,172,5,2/32,34.40,10.11,20.4,-,-,2,-
2009,SP Goswami,Royal Challengers Bangalore,2,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2009,Harbhajan Singh,Mumbai Indians,13,13,264,-,256,12,4/17,21.33,5.81,22,-,-,3,-
2009,Harmeet Singh,Deccan Chargers,7,7,137,-,192,3,2/23,64.00,8.4,45.6,-,-,3,-
2009,RJ Harris,Deccan Chargers,8,8,186,2,230,6,3/27,38.33,7.41,31,-,-,5,-
2009,SM Harwood,Rajasthan Royals,3,3,60,-,73,3,2/25,24.33,7.3,20,-,-,2,-
2009,ML Hayden,Chennai Super Kings,12,-,0,-,-,-,-,0.00,-,-,-,-,5,-
2009,T Henderson,Rajasthan Royals,2,2,36,-,40,1,1/30,40.00,6.66,36,-,-,-,-
2009,MC Henriques,Kolkata Knight Riders,4,4,73,-,107,2,1/32,53.50,8.79,36.5,-,-,3,-
2009,BJ Hodge,Kolkata Knight Riders,12,9,120,-,161,7,3/29,23.00,8.05,17.1,-,-,2,-
2009,DJ Hussey,Kolkata Knight Riders,4,3,24,-,34,-,-,0.00,8.5,-,-,-,1,-
2009,RA Jadeja,Rajasthan Royals,13,10,140,-,151,6,3/15,25.16,6.47,23.3,-,-,4,-
2009,W Jaffer,Royal Challengers Bangalore,2,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2009,SB Jakati,Chennai Super Kings,9,8,174,-,217,13,4/22,16.69,7.48,13.3,-,-,3,-
2009,Jaskaran Singh,Deccan Chargers,2,1,18,-,32,-,-,0.00,10.66,-,-,-,-,-
2009,ST Jayasuriya,Mumbai Indians,12,9,114,-,163,7,2/3,23.28,8.57,16.2,-,-,2,-
2009,DPMD Jayawardene,Kings XI Punjab,10,-,0,-,-,-,-,0.00,-,-,-,-,8,-
2009,Joginder Sharma,Chennai Super Kings,4,4,42,-,57,2,1/10,28.50,8.14,21,-,-,-,-
2009,JH Kallis,Royal Challengers Bangalore,15,14,276,1,353,6,2/18,58.83,7.67,46,-,-,5,-
2009,Kamran Khan,Rajasthan Royals,5,5,106,-,124,6,3/18,20.66,7.01,17.6,-,-,4,-
2009,KD Karthik,Delhi Daredevils,15,-,0,-,-,-,-,0.00,-,-,-,-,12,5
2009,M Kartik,Kolkata Knight Riders,10,10,204,-,201,4,2/28,50.25,5.91,51,-,-,1,-
2009,SM Katich,Kings XI Punjab,9,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2009,Z Khan,Mumbai Indians,6,6,126,-,142,6,3/31,23.66,6.76,21,-,-,2,-
2009,T Kohli,Kings XI Punjab,2,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2009,V Kohli,Royal Challengers Bangalore,16,3,36,-,46,-,-,0.00,7.66,-,-,-,9,-
2009,DS Kulkarni,Mumbai Indians,8,8,156,-,206,5,1/21,41.20,7.92,31.2,-,-,1,-
2009,P Kumar,Royal Challengers Bangalore,13,13,298,1,394,13,3/30,30.30,7.93,22.9,-,-,1,-
2009,A Kumble,Royal Challengers Bangalore,16,16,355,1,347,21,5/5,16.52,5.86,16.9,1,-,3,-
2009,CK Langeveldt,Kolkata Knight Riders,1,1,24,-,15,3,3/15,5.00,3.75,8,-,-,-,-
2009,VVS Laxman,Deccan Chargers,5,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2009,B Lee,Kings XI Punjab,5,5,120,1,111,5,3/15,22.20,5.55,24,-,-,1,-
2009,BB McCullum,Kolkata Knight Riders,13,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2009,AB McDonald,Delhi Daredevils,1,1,18,-,22,-,-,0.00,7.33,-,-,-,-,-
2009,MF Maharoof,Delhi Daredevils,3,3,60,-,65,4,2/27,16.25,6.5,15,-,-,-,-
2009,VY Mahesh,Delhi Daredevils,1,1,12,-,25,1,1/25,25.00,12.5,12,-,-,-,-
2009,VS Malik,Kings XI Punjab,5,5,72,-,98,2,1/12,49.00,8.16,36,-,-,1,-
2009,SL Malinga,Mumbai Indians,13,13,297,2,311,18,3/10,17.27,6.28,16.5,-,-,2,-
2009,M Manhas,Delhi Daredevils,10,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2009,AD Mascarenhas,Rajasthan Royals,5,5,116,1,132,6,3/20,22.00,6.82,19.3,-,-,1,-
2009,Mashrafe Mortaza,Kolkata Knight Riders,1,1,24,-,58,-,-,0.00,14.5,-,-,-,-,-
2009,AD Mathews,Kolkata Knight Riders,1,1,14,-,31,-,-,0.00,13.28,-,-,-,1,-
2009,BAW Mendis,Kolkata Knight Riders,4,4,96,-,117,3,2/19,39.00,7.31,32,-,-,2,-
2009,A Mishra,Delhi Daredevils,11,11,252,1,294,14,3/14,21.00,7,18,-,-,2,-
2009,A Mithun,Royal Challengers Bangalore,1,1,24,-,42,-,-,0.00,10.5,-,-,-,-,-
2009,Mohammad Ashraful,Mumbai Indians,1,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2009,JA Morkel,Chennai Super Kings,12,12,240,1,324,13,2/13,24.92,8.1,18.4,-,-,1,-
2009,M Morkel,Rajasthan Royals,2,2,42,-,40,-,-,0.00,5.71,-,-,-,1,-
2009,WA Mota,Kings XI Punjab,8,5,54,-,61,3,1/6,20.33,6.77,18,-,-,3,-
2009,M Muralidaran,Chennai Super Kings,13,13,300,1,261,14,3/11,18.64,5.22,21.4,-,-,4,-
2009,Y Nagar,Delhi Daredevils,1,1,12,-,20,2,2/20,10.00,10,6,-,-,1,-
2009,C Nanda,Mumbai Indians,3,3,48,-,57,2,1/4,28.50,7.12,24,-,-,-,-
2009,DP Nannes,Delhi Daredevils,13,13,297,-,372,15,3/27,24.80,7.51,19.8,-,-,5,-
2009,GR Napier,Mumbai Indians,1,1,24,-,27,1,1/27,27.00,6.75,24,-,-,-,-
2009,AM Nayar,Mumbai Indians,13,4,72,-,84,4,3/13,21.00,7,18,-,-,4,-
2009,A Nehra,Delhi Daredevils,13,13,306,1,346,19,3/27,18.21,6.78,16.1,-,-,3,-
2009,NV Ojha,Rajasthan Royals,8,-,0,-,-,-,-,0.00,-,-,-,-,2,4
2009,PP Ojha,Deccan Chargers,15,15,321,-,348,18,3/21,19.33,6.5,17.8,-,-,2,-
2009,JDP Oram,Chennai Super Kings,11,7,93,-,133,5,2/12,26.60,8.58,18.6,-,-,5,-
2009,MK Pandey,Royal Challengers Bangalore,5,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2009,Pankaj Singh,Royal Challengers Bangalore,3,3,42,-,65,2,2/31,32.50,9.28,21,-,-,1,-
2009,MM Patel,Rajasthan Royals,11,11,209,1,241,16,2/14,15.06,6.91,13,-,-,4,-
2009,NK Patel,Rajasthan Royals,4,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2009,PA Patel,Chennai Super Kings,9,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2009,IK Pathan,Kings XI Punjab,14,14,302,1,390,17,3/35,22.94,7.74,17.7,-,-,4,-
2009,YK Pathan,Rajasthan Royals,13,11,210,-,243,7,3/34,34.71,6.94,30,-,-,2,-
2009,KP Pietersen,Royal Challengers Bangalore,6,4,78,-,85,4,2/31,21.25,6.53,19.5,-,-,3,-
2009,LA Pomersbach,Kings XI Punjab,4,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2009,RR Powar,Kings XI Punjab,9,8,126,-,132,5,2/11,26.40,6.28,25.2,-,-,3,-
2009,RJ Quiney,Rajasthan Royals,7,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2009,AM Rahane,Mumbai Indians,8,1,6,-,5,1,1/5,5.00,5,6,-,-,1,-
2009,SK Raina,Chennai Super Kings,14,10,166,-,164,7,2/17,23.42,5.92,23.7,-,-,7,-
2009,RR Raje,Mumbai Indians,4,4,41,-,72,1,1/25,72.00,10.53,41,-,-,2,-
2009,AS Raut,Rajasthan Royals,9,4,24,-,36,-,-,0.00,9,-,-,-,3,-
2009,DB Ravi Teja,Deccan Chargers,9,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2009,M Rawat,Rajasthan Royals,5,-,0,-,-,-,-,0.00,-,-,-,-,6,1
2009,L Ronchi,Mumbai Indians,1,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2009,JD Ryder,Royal Challengers Bangalore,5,5,102,-,115,3,2/14,38.33,6.76,34,-,-,2,-
2009,WP Saha,Kolkata Knight Riders,8,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2009,AM Salvi,Delhi Daredevils,5,5,102,-,134,4,2/19,33.50,7.88,25.5,-,-,1,-
